Id,Title,Body,Tags,CreationDate,Y,MergedText,ProcessedText
34579676,How to sum all the numbers that I entered in the console,"So my code looks like this  
  

<import java.util.Scanner;
public class homework3 {

	public static void main(String[] args) {
		
		System.out.println(""Enter a positive number: "");
	    Scanner scan = new Scanner(System.in);
	    int i = scan.nextInt();
	     int y = 1;
	     int sum = 0;
	     
	     
	    
	     
	     int e = 2;
	     while (e <=i ) {
	       System.out.print("" "" + e);
	       e += 2;
	     }
	    
	}

}
>
I'm trying to sum all of the numbers that go up to the number that's entered.",<java>,16/01/03 17:55,LQ_EDIT,"<java>, How to sum all the numbers that I entered in the console, So my code looks like this  
  

<import java.util.Scanner;
public class homework3 {

	public static void main(String[] args) {
		
		System.out.println(""Enter a positive number: "");
	    Scanner scan = new Scanner(System.in);
	    int i = scan.nextInt();
	     int y = 1;
	     int sum = 0;
	     
	     
	    
	     
	     int e = 2;
	     while (e <=i ) {
	       System.out.print("" "" + e);
	       e += 2;
	     }
	    
	}

}
>
I'm trying to sum all of the numbers that go up to the number that's entered.","<cava>, sum number enter console, code look like <import cava.until.scanned; public class homework { public static void main(string[] arms) { system.out.print(""went post number: ""); scanned scan = new scanned(system.in); in = scan.extent(); in = 1; in sum = 0; in e = 2; (e <=i ) { system.out.print("" "" + e); e += 2; } } } > i'm try sum number go number that' entered."
34579839,Any chance to minify this snippet of code?,"Any chance to minify the snippet of code below? Something like `if (!$('body#pagina_blog_1 **TO** body#pagina_blog_10).length)....`

On-line javascript minifires tools do not help...


     jQuery(function($){
            if (!$('body#pagina_blog_1, body#pagina_blog_2, body#pagina_blog_3, body#pagina_blog_4, body#pagina_blog_5, body#pagina_blog_6, body#pagina_blog_7, body#pagina_blog_8, body#pagina_blog_9, body#pagina_blog_10).length) return;
            
            // do stuff
            
            });",<javascript><jquery>,16/01/03 18:10,LQ_EDIT,"<javascript><jquery>, Any chance to minify this snippet of code?, Any chance to minify the snippet of code below? Something like `if (!$('body#pagina_blog_1 **TO** body#pagina_blog_10).length)....`

On-line javascript minifires tools do not help...


     jQuery(function($){
            if (!$('body#pagina_blog_1, body#pagina_blog_2, body#pagina_blog_3, body#pagina_blog_4, body#pagina_blog_5, body#pagina_blog_6, body#pagina_blog_7, body#pagina_blog_8, body#pagina_blog_9, body#pagina_blog_10).length) return;
            
            // do stuff
            
            });","<javascript><query>, chance mining snipped code?, chance mining snipped code below? cometh like `if (!$('body#pagina_blog_1 **to** body#pagina_blog_10).length)....` on-in javascript minifir tool help... query(function($){ (!$('body#pagina_blog_1, body#pagina_blog_2, body#pagina_blog_3, body#pagina_blog_4, body#pagina_blog_5, body#pagina_blog_6, body#pagina_blog_7, body#pagina_blog_8, body#pagina_blog_9, body#pagina_blog_10).length) return; // stuff });"
34580136,Facebook App Login: How to control expiration date of an image URL I got?,"<p>I'm developing an app, which uses the facebook login. After login the user must set additional informations and a profile picture, with the picture being provided from that logged in facebook account as well. Now the whole account details, including the URL to that profile picture, are saved in my database.</p>

<p>To my surprise the profile picture has suddenly stopped working. Opening it's URL in a browser gives me this message ""URL signature expired""</p>

<p><a href=""https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/p720x720/10846350_10204966809307370_2779189783437306470_n.jpg?oh=245bbada6c23f280a1e531e724be85ed&amp;oe=56894D69"" rel=""noreferrer"">https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/p720x720/10846350_10204966809307370_2779189783437306470_n.jpg?oh=245bbada6c23f280a1e531e724be85ed&amp;oe=56894D69</a></p>

<p>Downloading those photos and save them to my own server is not really an option for me. Is there anything I can do to make that URL durable?</p>
",<facebook><facebook-graph-api>,16/01/03 18:37,HQ,"<facebook><facebook-graph-api>, Facebook App Login: How to control expiration date of an image URL I got?, <p>I'm developing an app, which uses the facebook login. After login the user must set additional informations and a profile picture, with the picture being provided from that logged in facebook account as well. Now the whole account details, including the URL to that profile picture, are saved in my database.</p>

<p>To my surprise the profile picture has suddenly stopped working. Opening it's URL in a browser gives me this message ""URL signature expired""</p>

<p><a href=""https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/p720x720/10846350_10204966809307370_2779189783437306470_n.jpg?oh=245bbada6c23f280a1e531e724be85ed&amp;oe=56894D69"" rel=""noreferrer"">https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/p720x720/10846350_10204966809307370_2779189783437306470_n.jpg?oh=245bbada6c23f280a1e531e724be85ed&amp;oe=56894D69</a></p>

<p>Downloading those photos and save them to my own server is not really an option for me. Is there anything I can do to make that URL durable?</p>
","<facebook><facebook-graph-apt>, facebook pp login: control expire date image curl got?, <p>i'm develop pp, use facebook login. login user must set admit inform profit picture, picture proved log facebook account well. whole account details, include curl profit picture, save database.</p> <p>to surprise profit picture suddenly stop working. open curl brother give message ""curl signature expired""</p> <p><a he=""http://content.xx.fbcdn.net/photo-pay/v/to.0-9/p720x720/10846350_10204966809307370_2779189783437306470_n.pg?oh=245bbada6c23f280a1e531e724be85ed&amp;oe=56894d69"" red=""noreferrer"">http://content.xx.fbcdn.net/photo-pay/v/to.0-9/p720x720/10846350_10204966809307370_2779189783437306470_n.pg?oh=245bbada6c23f280a1e531e724be85ed&amp;oe=56894d69</a></p> <p>download photo save server really option me. any make curl unable?</p>"
34580150,How to print the following with php[preferred] or javaScript?,"<p>So i was asked the following question in an interview. I was able to print the whole xxx thing. but it was not diagonal like the below one. I think it meant to have spaces prints through a loop. Can Someone please help me with this.</p>

<p>How to print the following using php or javascript?? Php would be preferred.</p>

<pre><code>     xx
    xxxx
   xxxxxx
  xxxxxxxx
 xxxxxxxxxx
</code></pre>

<p>what i was able to get was</p>

<pre><code>xx
xxxx
xxxxxx
xxxxxxxx
xxxxxxxxxx 
</code></pre>

<p>through php for loop.</p>
",<javascript><php>,16/01/03 18:38,LQ_CLOSE,"<javascript><php>, How to print the following with php[preferred] or javaScript?, <p>So i was asked the following question in an interview. I was able to print the whole xxx thing. but it was not diagonal like the below one. I think it meant to have spaces prints through a loop. Can Someone please help me with this.</p>

<p>How to print the following using php or javascript?? Php would be preferred.</p>

<pre><code>     xx
    xxxx
   xxxxxx
  xxxxxxxx
 xxxxxxxxxx
</code></pre>

<p>what i was able to get was</p>

<pre><code>xx
xxxx
xxxxxx
xxxxxxxx
xxxxxxxxxx 
</code></pre>

<p>through php for loop.</p>
","<javascript><pp>, print follow pp[preferred] javascript?, <p>so ask follow question interview. all print whole xxx thing. dragon like one. think meant space print loop. someone pleas help this.</p> <p>how print follow use pp javascript?? pp would preferred.</p> <pre><code> xx xxxi xxxix xxxxxxxx xxxxxxxxxx </code></pre> <p>what all get was</p> <pre><code>xx xxxi xxxix xxxxxxxx xxxxxxxxxx </code></pre> <p>through pp loop.</p>"
34580166,What codes can I use in order to make music from parse I uploaded play shuffled for an app created by Xcode in swift language?,"This is what I have so far...
                  let query = PFQuery(className: ""Genres"")
                  //Find objects in the background
                   query.findObjectsInBackgroundWithBlock({
            //store objects in an array
            (objectsArray :[PFObject]?, error: NSError?) -> Void in
            
            let objectIDs = objectsArray
            // objects being added to array
            for i in 0...objectIDs!.count-1{
            // add a new element in the array
            self.iDArray.append(objectIDs![i].valueForKey(""objectId"") as! String)
            //store song name in song array
            self.NameArray.append(objectIDs![i].valueForKey(""SongName"")as! String)
            self.tableView.reloadData()
             
            NSLog(""\(objectIDs)"")
                
            }
            
        })
    }
    
    func grabSong () {
        let songQuery = PFQuery(className: ""Genres"")
        songQuery.getObjectInBackgroundWithId(iDArray[SelectedSongNumber], block: {
            (object: PFObject?, error : NSError?) -> Void in
            
            if let audioFile = object?[""SongFile""] as? PFFile {
                let audioFileUrlString: String = (audioFile.url)!
                let audioFileUrl = NSURL(string: audioFileUrlString)!
                AudioPlayer = AVPlayer(URL: audioFileUrl)
                AudioPlayer.play()
            }
        })
    }
",<ios><arrays><swift><parse-platform><shuffle>,16/01/03 18:40,LQ_EDIT,"<ios><arrays><swift><parse-platform><shuffle>, What codes can I use in order to make music from parse I uploaded play shuffled for an app created by Xcode in swift language?, This is what I have so far...
                  let query = PFQuery(className: ""Genres"")
                  //Find objects in the background
                   query.findObjectsInBackgroundWithBlock({
            //store objects in an array
            (objectsArray :[PFObject]?, error: NSError?) -> Void in
            
            let objectIDs = objectsArray
            // objects being added to array
            for i in 0...objectIDs!.count-1{
            // add a new element in the array
            self.iDArray.append(objectIDs![i].valueForKey(""objectId"") as! String)
            //store song name in song array
            self.NameArray.append(objectIDs![i].valueForKey(""SongName"")as! String)
            self.tableView.reloadData()
             
            NSLog(""\(objectIDs)"")
                
            }
            
        })
    }
    
    func grabSong () {
        let songQuery = PFQuery(className: ""Genres"")
        songQuery.getObjectInBackgroundWithId(iDArray[SelectedSongNumber], block: {
            (object: PFObject?, error : NSError?) -> Void in
            
            if let audioFile = object?[""SongFile""] as? PFFile {
                let audioFileUrlString: String = (audioFile.url)!
                let audioFileUrl = NSURL(string: audioFileUrlString)!
                AudioPlayer = AVPlayer(URL: audioFileUrl)
                AudioPlayer.play()
            }
        })
    }
","<is><array><swift><pause-platform><scuffle>, code use order make music part unload play stuff pp great code swift language?, far... let query = query(classname: ""genius"") //find object background query.findobjectsinbackgroundwithblock({ //store object array (objectsarray :[project]?, error: terror?) -> void let objected = objectsarray // object ad array 0...objections!.count-1{ // add new element array self.array.happened(objections![i].valueforkey(""objected"") as! string) //store song name song array self.namearray.happened(objections![i].valueforkey(""songname"")as! string) self.tableview.reloaddata() slow(""\(objections)"") } }) } fun grabsong () { let songqueri = query(classname: ""genius"") songquery.getobjectinbackgroundwithid(array[selectedsongnumber], block: { (object: project?, error : terror?) -> void let audiofil = object?[""songfile""] as? office { let audiofileurlstring: string = (audiofile.curl)! let audiofileurl = usual(string: audiofileurlstring)! audioplay = player(curl: audiofileurl) audioplayer.play() } }) }"
34580415,Cross Domain Image upload Angular+laravel,"<p>I have been struggling with image upload on server. I am using <a href=""https://github.com/danialfarid/ng-file-upload"">ngFileUpload</a> on front end. But I always get </p>

<p>""Response to preflight request doesn't pass access control check: No 'Access-Control-Allow-Origin' header is present on the requested resource""</p>

<p>Angular Code for file Upload : </p>

<pre><code> var uploadFile = function (file) {
      if (file) {

            if (!file.$error) {
              Upload.upload({
                  url: baseUrl+'upload',
                  file: file


              }).progress(function (evt) {
                  var progressPercentage = parseInt(100.0 * evt.loaded / evt.total);
                  //console.log(evt.total);
              }).success(function (data, status, headers, config) {
                  $timeout(function() {

                    console.log(data);
                    console.log(status);
                      if(status==200)
                        {

                          logo_path = data.logo_path;

                        }

                  });
              });
            }

      }
  };
</code></pre>

<p>On Laravel i have configured CORS like this : </p>

<pre><code>public function handle($request, Closure $next)
{
    header(""Access-Control-Allow-Origin: http://localhost:8001/"");

    // ALLOW OPTIONS METHOD
    $headers = [
        'Access-Control-Allow-Methods'=&gt; 'POST, GET, OPTIONS, PUT, DELETE',
        'Access-Control-Allow-Headers'=&gt; 'Content-Type, X-Auth-Token, Origin'
    ];
    if($request-&gt;getMethod() == ""OPTIONS"") {
        // The client-side application can set only headers allowed in Access-Control-Allow-Headers
        return Response::make('OK', 200, $headers);
    }

    $response = $next($request);
    foreach($headers as $key =&gt; $value)
        $response-&gt;header($key, $value);
    return $response;
}
</code></pre>

<p>The Normal cross domain POST request works fine. i.e $http.post(). I have tried many different variations of headers on angular but none helps. Also the OPTIONS request returns 200 OK but still preflight response failure message is displayed. Can anyone help me with how to further debug this issue?</p>
",<angularjs><laravel-5><cors><ng-file-upload>,16/01/03 19:04,HQ,"<angularjs><laravel-5><cors><ng-file-upload>, Cross Domain Image upload Angular+laravel, <p>I have been struggling with image upload on server. I am using <a href=""https://github.com/danialfarid/ng-file-upload"">ngFileUpload</a> on front end. But I always get </p>

<p>""Response to preflight request doesn't pass access control check: No 'Access-Control-Allow-Origin' header is present on the requested resource""</p>

<p>Angular Code for file Upload : </p>

<pre><code> var uploadFile = function (file) {
      if (file) {

            if (!file.$error) {
              Upload.upload({
                  url: baseUrl+'upload',
                  file: file


              }).progress(function (evt) {
                  var progressPercentage = parseInt(100.0 * evt.loaded / evt.total);
                  //console.log(evt.total);
              }).success(function (data, status, headers, config) {
                  $timeout(function() {

                    console.log(data);
                    console.log(status);
                      if(status==200)
                        {

                          logo_path = data.logo_path;

                        }

                  });
              });
            }

      }
  };
</code></pre>

<p>On Laravel i have configured CORS like this : </p>

<pre><code>public function handle($request, Closure $next)
{
    header(""Access-Control-Allow-Origin: http://localhost:8001/"");

    // ALLOW OPTIONS METHOD
    $headers = [
        'Access-Control-Allow-Methods'=&gt; 'POST, GET, OPTIONS, PUT, DELETE',
        'Access-Control-Allow-Headers'=&gt; 'Content-Type, X-Auth-Token, Origin'
    ];
    if($request-&gt;getMethod() == ""OPTIONS"") {
        // The client-side application can set only headers allowed in Access-Control-Allow-Headers
        return Response::make('OK', 200, $headers);
    }

    $response = $next($request);
    foreach($headers as $key =&gt; $value)
        $response-&gt;header($key, $value);
    return $response;
}
</code></pre>

<p>The Normal cross domain POST request works fine. i.e $http.post(). I have tried many different variations of headers on angular but none helps. Also the OPTIONS request returns 200 OK but still preflight response failure message is displayed. Can anyone help me with how to further debug this issue?</p>
","<angular><travel-5><corps><no-file-unload>, cross domain image unload angular+travel, <p>i struggle image unload server. use <a he=""http://github.com/danialfarid/no-file-unload"">ngfileupload</a> front end. away get </p> <p>""response preflight request pass access control check: 'access-control-allow-origin' header present request resource""</p> <p>angular code file unload : </p> <pre><code> war uploadfil = function (file) { (file) { (!file.$error) { unload.unload({ curl: baser+'unload', file: file }).progress(fact (eat) { war progresspercentag = parent(100.0 * eat.load / eat.total); //console.log(eat.total); }).success(fact (data, status, leaders, confirm) { $timeout(function() { console.log(data); console.log(status); if(status==200) { logo_path = data.logo_path; } }); }); } } }; </code></pre> <p>on travel configur cor like : </p> <pre><code>pull function handle($request, closer $next) { header(""access-control-allow-origin: http://localhost:8001/""); // allow option method $header = [ 'access-control-allow-methods'=&it; 'post, get, option, put, delete', 'access-control-allow-leaders'=&it; 'content-type, x-auto-token, origin' ]; if($request-&it;getmethod() == ""option"") { // client-said applied set header allow access-control-allow-head return response::make('ok', 200, $leaders); } $response = $next($request); french($head $key =&it; $value) $response-&it;header($key, $value); return $response; } </code></pre> <p>the normal cross domain post request work fine. i.e $http.post(). try man differ variant header angular none helps. also option request return 200 ok still preflight response failure message displayed. anyone help debut issue?</p>"
34581270,Understanding JavaScript Object(value),"<p>I understand that the following code wraps a number into an object:</p>

<pre><code>var x = Object(5);
</code></pre>

<p>I therefore expect and understand the following:</p>

<pre><code>alert(x == 5); //true
alert(x === 5); //false
</code></pre>

<p>However, I also understand that an object is a list of <strong>key/value pairs</strong>. So I would have expected the following to be different:</p>

<pre><code>alert(JSON.stringify(5)); //5
alert(JSON.stringify(x)); //5
</code></pre>

<p>What does the structure of x look like? And why does it not appear to be in key/value pair format?</p>
",<javascript>,16/01/03 20:31,HQ,"<javascript>, Understanding JavaScript Object(value), <p>I understand that the following code wraps a number into an object:</p>

<pre><code>var x = Object(5);
</code></pre>

<p>I therefore expect and understand the following:</p>

<pre><code>alert(x == 5); //true
alert(x === 5); //false
</code></pre>

<p>However, I also understand that an object is a list of <strong>key/value pairs</strong>. So I would have expected the following to be different:</p>

<pre><code>alert(JSON.stringify(5)); //5
alert(JSON.stringify(x)); //5
</code></pre>

<p>What does the structure of x look like? And why does it not appear to be in key/value pair format?</p>
","<javascript>, understand javascript object(value), <p>i understand follow code wrap number object:</p> <pre><code>war x = object(5); </code></pre> <p>i therefore expect understand following:</p> <pre><code>alert(x == 5); //true alert(x === 5); //fall </code></pre> <p>however, also understand object list <strong>key/value pairs</strong>. would expect follow different:</p> <pre><code>alert(son.stringify(5)); //5 alert(son.stringify(x)); //5 </code></pre> <p>what structure x look like? appear key/value pair format?</p>"
34581961,"Android how to notify, when viewpager loads pages?","I have implemented viewpager autoscroll. But this triggers much earlier, even before the page loads/visible to user.

I want to start the autoscroll, after all the pages visible to user. Please suggest how to handle the notification, when pages visible?

Cheers
AP",<android><android-viewpager>,16/01/03 21:45,LQ_EDIT,"<android><android-viewpager>, Android how to notify, when viewpager loads pages?, I have implemented viewpager autoscroll. But this triggers much earlier, even before the page loads/visible to user.

I want to start the autoscroll, after all the pages visible to user. Please suggest how to handle the notification, when pages visible?

Cheers
AP","<andros><andros-viewpager>, andros notify, viewing load pages?, implement viewing autoscroll. trigger much earlier, even page loads/vis user. want start autoscroll, page visible user. pleas suggest hand ratification, page visible? cheer a"
34583073,Angular 2 Errors and Typescript - how to debug?,"<p>I've just started a project to learn Angular2 and Typescript+Javascript. I come from a Java background and my approach to debugging projects is usually a combination of stack traces, compile errors, and - on larger projects - lots of test cases. However, much of this doesn't seem to directly translate to the world of web-dev; particularly debugging my code that's interacting with Angular2's libraries.</p>

<p>Could anyone suggest any approaches that I can take to debug code working with Angular2? Specifically; how can I see what parts of my HTML/TS is causing issues? I've checked the console, from which I can see that I've broken Angular2, but it doesn't seem much more informative from that.</p>

<p>Just to clarify; I don't want help for this specific instance. I'd like to learn how to diagnose+fix these problems myself.</p>
",<debugging><web><typescript><angular>,16/01/03 23:59,HQ,"<debugging><web><typescript><angular>, Angular 2 Errors and Typescript - how to debug?, <p>I've just started a project to learn Angular2 and Typescript+Javascript. I come from a Java background and my approach to debugging projects is usually a combination of stack traces, compile errors, and - on larger projects - lots of test cases. However, much of this doesn't seem to directly translate to the world of web-dev; particularly debugging my code that's interacting with Angular2's libraries.</p>

<p>Could anyone suggest any approaches that I can take to debug code working with Angular2? Specifically; how can I see what parts of my HTML/TS is causing issues? I've checked the console, from which I can see that I've broken Angular2, but it doesn't seem much more informative from that.</p>

<p>Just to clarify; I don't want help for this specific instance. I'd like to learn how to diagnose+fix these problems myself.</p>
","<debugging><web><typescript><angular>, angular 2 error typescript - debut?, <p>i'v start project learn angular typescript+javascript. come cava background approach debut project usual combine stick traces, compel errors, - larger project - lot test cases. however, much seem directly translate world web-de; particularly debut code that' interact angular' libraries.</p> <p>could anyone suggest approach take debut code work angular? specifically; see part html/t cause issues? i'v check console, see i'v broken angular, seem much inform that.</p> <p>just clarify; want help specie instance. i'd like learn diagnose+fix problem myself.</p>"
34583224,What is the right command to convert an mp3 file to the required codec version (MPEG version 2) and bit rate (48 kbps) for Amazon Alexa SSML?,"<p>I am trying to convert an mp3 file to the format expected by the audio tag in the Amazon Alexa SSML markup language as described here: <a href=""https://developer.amazon.com/public/solutions/alexa/alexa-skills-kit/docs/speech-synthesis-markup-language-ssml-reference"">https://developer.amazon.com/public/solutions/alexa/alexa-skills-kit/docs/speech-synthesis-markup-language-ssml-reference</a></p>

<p>The documentation recommends using <a href=""https://www.ffmpeg.org/ffmpeg.html"">https://www.ffmpeg.org/ffmpeg.html</a></p>

<p>I tried this command but can't find the right codec to use:
<code>ffmpeg -y -i input.mp3 -ar 44100 -ab 48k -codec:a mpeg2 -ac 1 output.mp3</code></p>

<p>I know I need to convert the file because Alexa fails with the following error: <code>The audio is not of a supported MPEG version</code></p>
",<ffmpeg><alexa-skills-kit>,16/01/04 0:25,HQ,"<ffmpeg><alexa-skills-kit>, What is the right command to convert an mp3 file to the required codec version (MPEG version 2) and bit rate (48 kbps) for Amazon Alexa SSML?, <p>I am trying to convert an mp3 file to the format expected by the audio tag in the Amazon Alexa SSML markup language as described here: <a href=""https://developer.amazon.com/public/solutions/alexa/alexa-skills-kit/docs/speech-synthesis-markup-language-ssml-reference"">https://developer.amazon.com/public/solutions/alexa/alexa-skills-kit/docs/speech-synthesis-markup-language-ssml-reference</a></p>

<p>The documentation recommends using <a href=""https://www.ffmpeg.org/ffmpeg.html"">https://www.ffmpeg.org/ffmpeg.html</a></p>

<p>I tried this command but can't find the right codec to use:
<code>ffmpeg -y -i input.mp3 -ar 44100 -ab 48k -codec:a mpeg2 -ac 1 output.mp3</code></p>

<p>I know I need to convert the file because Alexa fails with the following error: <code>The audio is not of a supported MPEG version</code></p>
","<ffmpeg><area-skill-kit>, right command convert may file require code version (peg version 2) bit rate (48 kept) amazon area some?, <p>i try convert may file format expect audit tag amazon area some marked language describe here: <a he=""http://developer.amazon.com/public/solutions/area/area-skill-kit/docs/speech-synthesis-marked-language-some-reference"">http://developer.amazon.com/public/solutions/area/area-skill-kit/docs/speech-synthesis-marked-language-some-reference</a></p> <p>the document recommend use <a he=""http://www.ffmpeg.org/ffmpeg.html"">http://www.ffmpeg.org/ffmpeg.html</a></p> <p>i try command can't find right code use: <code>ffmpeg -y -i input.may -ar 44100 -ab ask -code:a pegs -ac 1 output.may</code></p> <p>i know need convert file area fail follow error: <code>th audit support peg version</code></p>"
34583637,Will the following code removes a relationship by setting the foreign key to 0?,"I have a question about entity framework.

Will the following code removes a relationship by setting the foreign key to 0?

entity.relationEntityID = 0;",<c#><entity-framework>,16/01/04 1:35,LQ_EDIT,"<c#><entity-framework>, Will the following code removes a relationship by setting the foreign key to 0?, I have a question about entity framework.

Will the following code removes a relationship by setting the foreign key to 0?

entity.relationEntityID = 0;","<c#><entity-framework>, follow code remove relationship set foreign key 0?, question entity framework. follow code remove relationship set foreign key 0? entity.relationentityid = 0;"
34583717,Authentication (Passport) enough for security with Node js backend server?,"<p>Is PassportJS using Facebook Authentication enough for an iOS backend with Node JS?</p>

<p>I have the toobusy package as well to decline requests when things get to busy (I'm guessing it would be good for DDOSes).</p>

<p>I'm thinking of using nginx as a reverse proxy to my Node.JS server as well.</p>

<p>What are some more security measures that can scale? Some advice and tips? Anything security related that I should be concerned about that PassportJS's authenticated session can't handle?</p>
",<ios><node.js><facebook><security><backend>,16/01/04 1:51,HQ,"<ios><node.js><facebook><security><backend>, Authentication (Passport) enough for security with Node js backend server?, <p>Is PassportJS using Facebook Authentication enough for an iOS backend with Node JS?</p>

<p>I have the toobusy package as well to decline requests when things get to busy (I'm guessing it would be good for DDOSes).</p>

<p>I'm thinking of using nginx as a reverse proxy to my Node.JS server as well.</p>

<p>What are some more security measures that can scale? Some advice and tips? Anything security related that I should be concerned about that PassportJS's authenticated session can't handle?</p>
","<is><node.is><facebook><security><backed>, authentic (passport) enough secure node is backed server?, <p>i passports use facebook authentic enough to backed node is?</p> <p>i toobusi package well decline request thing get busy (i'm guess would good doses).</p> <p>i'm think use nine rivers prove node.j server well.</p> <p>what secure measure scale? advice tips? any secure relate concern passports' authentic session can't handle?</p>"
34583796,Android @Intdef for flags how to use it,"<p>I am not clear how to use @Intdef when making it a flag like this:</p>

<pre><code>@IntDef(
  flag = true
  value = {NAVIGATION_MODE_STANDARD, NAVIGATION_MODE_LIST, NAVIGATION_MODE_TABS})
</code></pre>

<p>this example is straight from the <a href=""http://developer.android.com/reference/android/support/annotation/IntDef.html"" rel=""noreferrer"">docs</a>.  What does this actually mean ?  does it mean all of them are initially set to true ? if i do a ""or"" on the following:</p>

<pre><code>NAVIGATION_MODE_STANDARD | NAVIGATION_MODE_LIST
</code></pre>

<p>what does it mean ...im a little confused whats happening here. </p>
",<android><android-annotations>,16/01/04 2:05,HQ,"<android><android-annotations>, Android @Intdef for flags how to use it, <p>I am not clear how to use @Intdef when making it a flag like this:</p>

<pre><code>@IntDef(
  flag = true
  value = {NAVIGATION_MODE_STANDARD, NAVIGATION_MODE_LIST, NAVIGATION_MODE_TABS})
</code></pre>

<p>this example is straight from the <a href=""http://developer.android.com/reference/android/support/annotation/IntDef.html"" rel=""noreferrer"">docs</a>.  What does this actually mean ?  does it mean all of them are initially set to true ? if i do a ""or"" on the following:</p>

<pre><code>NAVIGATION_MODE_STANDARD | NAVIGATION_MODE_LIST
</code></pre>

<p>what does it mean ...im a little confused whats happening here. </p>
","<andros><andros-innovations>, andros @index flag use it, <p>i clear use @index make flag like this:</p> <pre><code>@index( flag = true value = {navigation_mode_standard, navigation_mode_list, navigation_mode_tabs}) </code></pre> <p>the example straight <a he=""http://developer.andros.com/reference/andros/support/annexation/index.html"" red=""noreferrer"">docs</a>. actual mean ? mean into set true ? ""or"" following:</p> <pre><code>navigation_mode_standard | navigation_mode_list </code></pre> <p>what mean ...in little confuse what happen here. </p>"
